"","step","duration","response","RT"
"1",1,"300",0.133333333333333,0.579837898
"2",2,"300",0.142857142857143,1.16341008666667
"3",3,"300",0.142857142857143,0.43049112
"4",4,"300",0.6,0.403464720666667
"5",5,"300",0.8,0.563491426666667
"6",6,"300",0.866666666666667,0.754206329273333
"7",7,"300",0.933333333333333,0.468279606666667
