"","step","duration","response","RT"
"1",1,"100",0,0.336486772666667
"2",2,"100",0,0.279763803333333
"3",3,"100",0.333333333333333,0.278556868
"4",4,"100",0.2,0.298371935333333
"5",5,"100",0.933333333333333,0.371122586666667
"6",6,"100",0.733333333333333,0.366226366666667
"7",7,"100",0.933333333333333,0.32508612
