"","step","duration","response","RT"
"1",1,"300",0,0.300005837333333
"2",2,"300",0.0666666666666667,0.303142473333333
"3",3,"300",0.266666666666667,0.575615886666667
"4",4,"300",0.8,0.735153456666667
"5",5,"300",1,0.334889156066667
"6",6,"300",0.933333333333333,0.548162533333333
"7",7,"300",0.866666666666667,0.357103108666667
