"","step","duration","response","RT"
"1",1,"300",0.2,0.409189551306667
"2",2,"300",0.266666666666667,0.382251252
"3",3,"300",0.2,0.90108488
"4",4,"300",0.666666666666667,0.62878789422
"5",5,"300",1,0.587070584253333
"6",6,"300",0.933333333333333,0.497103596
"7",7,"300",1,0.414426650333333
