"","step","duration","response","RT"
"1",1,"100",0.133333333333333,0.247116332073333
"2",2,"100",0,0.686403033593333
"3",3,"100",0.266666666666667,0.344581358246667
"4",4,"100",0.266666666666667,0.704343665146667
"5",5,"100",0.6,0.405185762926667
"6",6,"100",0.866666666666667,0.22379111974
"7",7,"100",0.8,0.322103455153333
