"","step","duration","response","RT"
"1",1,"300",0.142857142857143,0.376168477546667
"2",2,"300",0.133333333333333,0.769754390453333
"3",3,"300",0.133333333333333,0.18550451066
"4",4,"300",0.266666666666667,0.312404205766667
"5",5,"300",0.933333333333333,0.630326103366667
"6",6,"300",0.866666666666667,0.288138747153333
"7",7,"300",0.8,0.315768130533333
