"","step","duration","response","RT"
"1",1,"100",0,0.442171126666667
"2",2,"100",0,0.399547117
"3",3,"100",0,0.431297186666667
"4",4,"100",0.2,0.48976358
"5",5,"100",0.866666666666667,0.552723533333333
"6",6,"100",0.933333333333333,0.503105549333333
"7",7,"100",1,0.47496672
