"","step","duration","response","RT"
"1",1,"100",0.133333333333333,0.673479413333333
"2",2,"100",0.333333333333333,0.646883226666667
"3",3,"100",0.133333333333333,0.687894853333333
"4",4,"100",0.466666666666667,0.46740792086
"5",5,"100",0.733333333333333,0.528586449413333
"6",6,"100",0.666666666666667,0.500332393513333
"7",7,"100",1,0.33083202032
