"","step","duration","response","RT"
"1",1,"100",0.266666666666667,0.8410653614
"2",2,"100",0.6,0.466535481333333
"3",3,"100",0.333333333333333,0.635225465666667
"4",4,"100",0.533333333333333,1.15390734372667
"5",5,"100",0.466666666666667,0.771952455333333
"6",6,"100",0.6,0.752148322646667
"7",7,"100",0.866666666666667,0.871986870666667
