"","step","duration","response","RT"
"1",1,"300",0.266666666666667,1.13349735776
"2",2,"300",0.0666666666666667,0.732326564686667
"3",3,"300",0.133333333333333,0.544854093686667
"4",4,"300",0.266666666666667,1.351483524
"5",5,"300",0.533333333333333,0.41574997732
"6",6,"300",0.8,0.230147122353333
"7",7,"300",0.933333333333333,0.52883694104
