"","step","duration","response","RT"
"1",1,"100",0.333333333333333,0.873046273333333
"2",2,"100",0.466666666666667,0.997534046666667
"3",3,"100",0.5,0.85402762
"4",4,"100",0.384615384615385,0.92262325314
"5",5,"100",0.692307692307692,0.77961296548
"6",6,"100",0.846153846153846,0.674484394
"7",7,"100",0.571428571428571,0.686617316466667
