"","step","duration","response","RT"
"1",1,"300",0.0666666666666667,0.648059729413333
"2",2,"300",0.0666666666666667,0.12740256738
"3",3,"300",0.0666666666666667,0.445112267846667
"4",4,"300",0.133333333333333,0.570872923166667
"5",5,"300",0.466666666666667,0.49033520076
"6",6,"300",0.733333333333333,0.57333838
"7",7,"300",0.866666666666667,0.41375650716
