"","step","duration","response","RT"
"1",1,"300",0.142857142857143,1.359230332
"2",2,"300",0.266666666666667,0.855548161446667
"3",3,"300",0.266666666666667,0.90640184
"4",4,"300",0.0666666666666667,1.12368728666667
"5",5,"300",0.642857142857143,0.83293683148
"6",6,"300",0.866666666666667,0.863110026666667
"7",7,"300",0.733333333333333,0.567200286073333
