"","step","duration","response","RT"
"1",1,"100",0.466666666666667,0.921673910926667
"2",2,"100",0.4,0.91441578954
"3",3,"100",0.571428571428571,1.98767014533333
"4",4,"100",0.4,1.68630772
"5",5,"100",0.666666666666667,1.31835615606667
"6",6,"100",0.4,1.43645900298
"7",7,"100",0.266666666666667,0.966012
