"","step","duration","response","RT"
"1",1,"300",0,0.51776794
"2",2,"300",0,0.332087710706667
"3",3,"300",0,0.316295138666667
"4",4,"300",0.2,0.583501010293333
"5",5,"300",0.933333333333333,0.801091633333333
"6",6,"300",1,0.317502872666667
"7",7,"300",1,0.334549828
