"","step","duration","response","RT"
"1",1,"100",0.333333333333333,0.230713780886667
"2",2,"100",0.266666666666667,0.338645525373333
"3",3,"100",0.133333333333333,0.25603681894
"4",4,"100",0.466666666666667,0.249523122606667
"5",5,"100",0.733333333333333,0.257039318646667
"6",6,"100",0.866666666666667,0.348728056266667
"7",7,"100",0.866666666666667,0.279790515573333
