"","step","duration","response","RT"
"1",1,"100",0.4,0.311278956
"2",2,"100",0.333333333333333,0.374628817353333
"3",3,"100",0.266666666666667,0.30339698828
"4",4,"100",0.466666666666667,0.363716877513333
"5",5,"100",0.666666666666667,0.499147602966667
"6",6,"100",0.8,0.59358799624
"7",7,"100",0.666666666666667,0.431846013806667
