"","step","duration","response","RT"
"1",1,"300",0,0.700984553653333
"2",2,"300",0,0.4085501934
"3",3,"300",0.0666666666666667,0.801763606173333
"4",4,"300",0.0666666666666667,0.449899131033333
"5",5,"300",0.666666666666667,0.418232067333333
"6",6,"300",1,0.261919495366667
"7",7,"300",1,0.38828674
