"","step","duration","response","RT"
"1",1,"300",0.142857142857143,1.41028101410667
"2",2,"300",0.357142857142857,1.12634440708667
"3",3,"300",0.214285714285714,1.44154062227333
"4",4,"300",0.666666666666667,0.827097476
"5",5,"300",0.666666666666667,1.32860960666667
"6",6,"300",0.8,1.43888873904
"7",7,"300",0.642857142857143,1.63129845823333
