"","step","duration","response","RT"
"1",1,"300",0.6,0.648610581906667
"2",2,"300",0.4,0.457758646186667
"3",3,"300",0.533333333333333,0.36365760512
"4",4,"300",0.266666666666667,0.78837997784
"5",5,"300",0.666666666666667,0.504221014
"6",6,"300",0.333333333333333,0.548015657993333
"7",7,"300",0.533333333333333,0.519407953333333
