"","step","duration","response","RT"
"1",1,"300",0.466666666666667,0.12266970434
"2",2,"300",0.133333333333333,0.298133716473333
"3",3,"300",0.666666666666667,0.179222472566667
"4",4,"300",0.266666666666667,0.256408930993333
"5",5,"300",0.266666666666667,0.664711131713333
"6",6,"300",0.4,0.207858800373333
"7",7,"300",0.533333333333333,0.500310063886667
