"","step","duration","response","RT"
"1",1,"300",0,1.10234689589333
"2",2,"300",0.133333333333333,0.833460802646667
"3",3,"300",0,0.645291833333333
"4",4,"300",0.6,1.1606444045
"5",5,"300",0.933333333333333,0.797496566666667
"6",6,"300",1,0.561809533333333
"7",7,"300",1,1.10189425876667
