"","step","duration","response","RT"
"1",1,"300",0.0666666666666667,0.57112604834
"2",2,"300",0,0.628597946666667
"3",3,"300",0.266666666666667,0.718548613333333
"4",4,"300",0.533333333333333,0.699123781333333
"5",5,"300",0.933333333333333,0.39406958
"6",6,"300",1,0.316121792666667
"7",7,"300",1,0.354071436666667
