"","step","duration","response","RT"
"1",1,"100",0.133333333333333,0.33715200464
"2",2,"100",0.0666666666666667,0.589977449333333
"3",3,"100",0.333333333333333,0.442373606333333
"4",4,"100",0.8,0.471945453333333
"5",5,"100",0.933333333333333,0.322203607333333
"6",6,"100",0.933333333333333,0.480653833333333
"7",7,"100",0.933333333333333,0.393206746733333
