"","step","duration","response","RT"
"1",1,"100",0.2,0.71964355802
"2",2,"100",0.466666666666667,0.615641721333333
"3",3,"100",0.6,0.7765568724
"4",4,"100",0.4,0.635724299333333
"5",5,"100",0.533333333333333,0.687030038993333
"6",6,"100",0.6,0.559175639306667
"7",7,"100",0.642857142857143,0.726740214253333
