"","step","duration","response","RT"
"1",1,"100",0,0.651363646666667
"2",2,"100",0.0666666666666667,0.474561006666667
"3",3,"100",0.133333333333333,0.590710533333333
"4",4,"100",0.8,0.889740086666667
"5",5,"100",1,0.515375786666667
"6",6,"100",1,0.473529653333333
"7",7,"100",0.866666666666667,0.485501113333333
