"","step","duration","response","RT"
"1",1,"300",0.466666666666667,0.650227562806667
"2",2,"300",0.2,1.16238104
"3",3,"300",0.333333333333333,0.675892512
"4",4,"300",0.4,0.834946866666667
"5",5,"300",0.466666666666667,1.15590954666667
"6",6,"300",0.6,0.828356002666667
"7",7,"300",0.866666666666667,0.864848493333333
