"","step","duration","response","RT"
"1",1,"300",0,0.978232693333333
"2",2,"300",0,0.761251677333333
"3",3,"300",0,0.683581399333333
"4",4,"300",0.333333333333333,0.514577822773333
"5",5,"300",0.933333333333333,0.514202221333333
"6",6,"300",1,0.353593369333333
"7",7,"300",1,0.4140469
