"","step","duration","response","RT"
"1",1,"100",0,0.412797062666667
"2",2,"100",0.133333333333333,0.55481544944
"3",3,"100",0.266666666666667,0.452928435166667
"4",4,"100",0.8,0.52396934
"5",5,"100",1,0.36480851102
"6",6,"100",0.866666666666667,0.375985139546667
"7",7,"100",0.933333333333333,0.395020971333333
