"","step","duration","response","RT"
"1",1,"300",0,0.18108764592
"2",2,"300",0.0666666666666667,0.744327076553333
"3",3,"300",0.0666666666666667,0.341961264746667
"4",4,"300",0.0666666666666667,0.40636696476
"5",5,"300",0.666666666666667,0.394289568653333
"6",6,"300",1,0.210846208833333
"7",7,"300",1,0.170129767133333
