"","step","duration","response","RT"
"1",1,"100",0.333333333333333,0.482535567833333
"2",2,"100",0.466666666666667,0.530536026193333
"3",3,"100",0.6,0.575782558826667
"4",4,"100",0.6,0.51622644104
"5",5,"100",0.6,0.528951150093333
"6",6,"100",0.933333333333333,0.39739765492
"7",7,"100",0.866666666666667,0.54668345082
