"","step","duration","response","RT"
"1",1,"100",0.0666666666666667,0.287290452
"2",2,"100",0,0.334660615233333
"3",3,"100",0.2,0.530803396666667
"4",4,"100",0.4,0.617832233333333
"5",5,"100",0.6,0.622518606666667
"6",6,"100",0.866666666666667,0.5843853
"7",7,"100",1,0.51880694
