"","step","duration","response","RT"
"1",1,"300",0,0.255984126666667
"2",2,"300",0,0.32487376758
"3",3,"300",0.133333333333333,0.40888066294
"4",4,"300",0.333333333333333,0.517200256373333
"5",5,"300",1,0.364391327333333
"6",6,"300",1,0.484310033333333
"7",7,"300",1,0.40727055366
