"","step","duration","response","RT"
"1",1,"300",1,0.550724706666667
"2",2,"300",0.8,0.69500624
"3",3,"300",0.8,0.544374644
"4",4,"300",0.8,0.431622365973333
"5",5,"300",0.0666666666666667,0.673035696926667
"6",6,"300",0.0666666666666667,0.651546206666667
"7",7,"300",0.0666666666666667,0.515640804666667
