2018-2-21,9:26:55
trial,stimulus,sound1,sound2,selection,RT
1,Step_3_100.wav,NA,NA,Sa,1.459143e+00
2,Step_7_100.wav,NA,NA,Sha,1.629641e+00
3,Step_4_300.wav,NA,NA,Sa,8.880520e-01
4,Step_6_100.wav,NA,NA,Sha,3.589671e-01
5,Step_2_300.wav,NA,NA,Sa,2.545650e-01
6,Step_7_100.wav,NA,NA,Sha,1.079860e-01
7,Step_7_100.wav,NA,NA,Sha,2.804122e-01
8,Step_5_300.wav,NA,NA,Sha,4.411781e-01
9,Step_4_100.wav,NA,NA,Sha,4.452021e-01
10,Step_5_300.wav,NA,NA,Sha,1.555305e+00
11,Step_4_100.wav,NA,NA,Sha,5.004201e-01
12,Step_1_300.wav,NA,NA,Sa,3.846321e-01
13,Step_5_100.wav,NA,NA,Sha,3.983719e-01
14,Step_6_100.wav,NA,NA,Sha,3.844960e-01
15,Step_3_100.wav,NA,NA,Sha,3.581328e-01
16,Step_6_300.wav,NA,NA,Sha,2.617750e-01
17,Step_4_300.wav,NA,NA,Sha,1.702161e-01
18,Step_3_300.wav,NA,NA,Sha,4.372692e-02
19,Step_3_100.wav,NA,NA,Sha,2.418000e+00
20,Step_7_100.wav,NA,NA,Sha,7.405701e-01
21,Step_6_300.wav,NA,NA,Sha,1.076962e+00
22,Step_6_300.wav,NA,NA,Sha,7.008719e-01
23,Step_3_100.wav,NA,NA,Sa,1.440909e+00
24,Step_4_300.wav,NA,NA,Sa,5.570970e-01
25,Step_5_100.wav,NA,NA,Sa,3.087199e-01
26,Step_4_100.wav,NA,NA,Sa,8.214951e-03
27,Step_6_300.wav,NA,NA,Sa,8.759160e-01
28,Step_4_100.wav,NA,NA,Sa,2.598611e+00
29,Step_6_300.wav,NA,NA,Sa,3.657072e-01
30,Step_1_300.wav,NA,NA,Sha,5.533299e-01
31,Step_5_100.wav,NA,NA,Sa,4.970319e-01
32,Step_2_300.wav,NA,NA,Sha,6.120205e-04
33,Step_4_300.wav,NA,NA,Sa,4.981041e-03
34,Step_2_300.wav,NA,NA,Sha,6.070137e-04
35,Step_4_100.wav,NA,NA,Sa,5.619049e-03
36,Step_1_100.wav,NA,NA,Sha,6.470680e-04
37,Step_4_100.wav,NA,NA,Sa,6.129742e-04
38,Step_3_100.wav,NA,NA,Sa,7.167549e-01
39,Step_2_100.wav,NA,NA,Sha,1.458059e+00
40,Step_4_100.wav,NA,NA,Sa,2.318561e-01
41,Step_2_300.wav,NA,NA,Sha,5.710125e-04
42,Step_5_300.wav,NA,NA,Sha,3.574600e+00
43,Step_7_300.wav,NA,NA,Sa,7.065871e-01
44,Step_6_100.wav,NA,NA,Sa,7.712669e-01
45,Step_1_300.wav,NA,NA,Sha,4.089491e-01
46,Step_3_300.wav,NA,NA,Sha,6.279945e-04
47,Step_3_100.wav,NA,NA,Sha,4.757369e-01
48,Step_2_100.wav,NA,NA,Sha,8.417106e-02
49,Step_2_100.wav,NA,NA,Sha,3.978491e-02
50,Step_3_300.wav,NA,NA,Sha,5.216866e+00
51,Step_4_300.wav,NA,NA,Sha,1.251883e+00
52,Step_6_100.wav,NA,NA,Sha,5.944200e-01
53,Step_6_300.wav,NA,NA,Sha,4.417620e-01
54,Step_2_300.wav,NA,NA,Sa,3.042450e-01
55,Step_4_100.wav,NA,NA,Sa,8.720803e-02
56,Step_2_100.wav,NA,NA,Sa,3.830481e-01
57,Step_2_100.wav,NA,NA,Sa,1.283908e-02
58,Step_2_300.wav,NA,NA,Sa,4.877056e+00
59,Step_5_300.wav,NA,NA,Sha,6.127710e-01
60,Step_2_300.wav,NA,NA,Sa,4.580021e-04
61,Step_2_100.wav,NA,NA,Sa,3.262601e-01
62,Step_1_100.wav,NA,NA,Sa,1.980438e-01
63,Step_1_300.wav,NA,NA,Sa,3.732597e+00
64,Step_6_100.wav,NA,NA,Sha,6.710811e-01
65,Step_1_300.wav,NA,NA,Sa,3.251562e-01
66,Step_3_100.wav,NA,NA,Sa,6.047940e-01
67,Step_6_100.wav,NA,NA,Sha,8.825071e-01
68,Step_5_300.wav,NA,NA,Sa,4.474800e-01
69,Step_6_100.wav,NA,NA,Sha,1.039584e+00
70,Step_5_300.wav,NA,NA,Sha,1.585058e+00
71,Step_1_100.wav,NA,NA,Sa,5.109730e-01
72,Step_3_100.wav,NA,NA,Sha,2.209349e-01
73,Step_3_300.wav,NA,NA,Sa,2.423980e+00
74,Step_3_300.wav,NA,NA,Sa,1.052946e+00
75,Step_6_100.wav,NA,NA,Sha,2.652650e-01
76,Step_2_300.wav,NA,NA,Sa,6.561279e-04
77,Step_5_100.wav,NA,NA,Sha,6.558895e-04
78,Step_3_300.wav,NA,NA,Sa,1.830507e+00
79,Step_6_100.wav,NA,NA,Sha,5.371499e-01
80,Step_2_300.wav,NA,NA,Sa,4.229259e-01
81,Step_5_300.wav,NA,NA,Sha,4.567080e-01
82,Step_1_300.wav,NA,NA,Sa,5.074761e-01
83,Step_5_300.wav,NA,NA,Sha,3.483510e-01
84,Step_3_100.wav,NA,NA,Sa,3.050890e-01
85,Step_3_100.wav,NA,NA,Sha,3.653502e-02
86,Step_7_300.wav,NA,NA,Sa,2.490919e-01
87,Step_7_300.wav,NA,NA,Sa,1.065156e+00
88,Step_2_300.wav,NA,NA,Sha,8.205040e-01
89,Step_2_300.wav,NA,NA,Sha,9.237540e-01
90,Step_7_300.wav,NA,NA,Sha,6.104908e-01
91,Step_2_100.wav,NA,NA,Sa,2.722580e-01
92,Step_1_100.wav,NA,NA,Sha,6.179810e-04
