2018-2-28,13:48:15
trial,stimulus,sound1,sound2,selection,RT
1,Step_4_300.wav,NA,NA,Sa,2.764703e+00
2,Step_6_100.wav,NA,NA,Sha,6.108682e-01
3,Step_5_100.wav,NA,NA,Sha,5.522761e-01
4,Step_5_300.wav,NA,NA,Sa,5.225780e-01
5,Step_7_100.wav,NA,NA,Sha,9.733222e-01
6,Step_7_100.wav,NA,NA,Sha,3.945260e-01
7,Step_1_100.wav,NA,NA,Sa,3.569720e-01
8,Step_6_100.wav,NA,NA,Sha,2.178750e-01
9,Step_4_100.wav,NA,NA,Sha,3.459749e-01
10,Step_1_300.wav,NA,NA,Sa,3.571498e-01
11,Step_5_100.wav,NA,NA,Sha,2.661090e-01
12,Step_1_300.wav,NA,NA,Sha,1.358498e+00
13,Step_7_300.wav,NA,NA,Sa,3.279171e-01
14,Step_7_100.wav,NA,NA,Sa,1.071499e+00
15,Step_1_100.wav,NA,NA,Sha,4.482632e-01
16,Step_2_100.wav,NA,NA,Sha,1.296662e+00
17,Step_4_300.wav,NA,NA,Sa,2.994211e-01
18,Step_2_100.wav,NA,NA,Sa,3.065262e-01
19,Step_1_300.wav,NA,NA,Sha,6.600699e-01
20,Step_4_100.wav,NA,NA,Sa,5.951240e-01
21,Step_6_100.wav,NA,NA,Sa,3.763061e-01
22,Step_2_100.wav,NA,NA,Sha,7.293451e-01
23,Step_7_300.wav,NA,NA,Sa,2.854190e-01
24,Step_6_300.wav,NA,NA,Sa,3.065460e-01
25,Step_6_100.wav,NA,NA,Sa,3.979840e-01
26,Step_4_100.wav,NA,NA,Sa,5.841439e-01
27,Step_3_300.wav,NA,NA,Sha,7.950687e-02
28,Step_3_300.wav,NA,NA,Sha,1.097150e-01
29,Step_5_100.wav,NA,NA,Sha,5.741119e-04
30,Step_6_100.wav,NA,NA,Sa,4.470348e-04
31,Step_3_100.wav,NA,NA,Sa,2.685719e-01
32,Step_3_100.wav,NA,NA,Sa,4.064591e-01
33,Step_7_300.wav,NA,NA,Sa,1.471492e+00
34,Step_5_100.wav,NA,NA,Sa,4.499228e-01
35,Step_6_300.wav,NA,NA,Sa,1.356851e+00
36,Step_5_100.wav,NA,NA,Sa,8.635180e-01
37,Step_6_100.wav,NA,NA,Sha,6.162786e-02
38,Step_2_100.wav,NA,NA,Sa,3.648329e-01
39,Step_3_100.wav,NA,NA,Sa,3.187850e-01
40,Step_6_300.wav,NA,NA,Sha,4.565690e-01
41,Step_5_300.wav,NA,NA,Sha,8.353209e-01
42,Step_2_100.wav,NA,NA,Sha,4.442260e-01
43,Step_4_300.wav,NA,NA,Sa,1.115131e+00
44,Step_6_300.wav,NA,NA,Sha,3.158319e-01
45,Step_6_300.wav,NA,NA,Sa,3.983202e-01
46,Step_7_100.wav,NA,NA,Sa,4.528441e-01
47,Step_7_100.wav,NA,NA,Sha,1.934268e-01
48,Step_1_100.wav,NA,NA,Sha,3.207240e-01
49,Step_6_100.wav,NA,NA,Sa,2.004991e-01
50,Step_5_300.wav,NA,NA,Sa,7.030499e-01
51,Step_4_100.wav,NA,NA,Sha,5.117481e-01
52,Step_2_300.wav,NA,NA,Sa,4.964979e-01
53,Step_3_100.wav,NA,NA,Sha,1.779790e-01
54,Step_5_100.wav,NA,NA,Sa,4.293859e-01
55,Step_6_300.wav,NA,NA,Sha,3.473890e-01
56,Step_7_100.wav,NA,NA,Sa,3.480120e-01
57,Step_2_100.wav,NA,NA,Sa,6.204789e-01
58,Step_1_300.wav,NA,NA,Sa,8.251410e-01
59,Step_2_300.wav,NA,NA,Sha,5.407569e-01
60,Step_5_100.wav,NA,NA,Sa,1.919858e+00
61,Step_3_100.wav,NA,NA,Sha,4.732869e-01
62,Step_2_300.wav,NA,NA,Sha,1.460508e+00
63,Step_2_300.wav,NA,NA,Sa,6.774518e-01
64,Step_2_300.wav,NA,NA,Sa,1.955376e+00
65,Step_2_300.wav,NA,NA,Sha,1.127300e-01
66,Step_2_100.wav,NA,NA,Sha,1.535671e-01
67,Step_4_100.wav,NA,NA,Sha,2.873900e-01
68,Step_3_300.wav,NA,NA,Sa,1.324995e+00
69,Step_6_300.wav,NA,NA,Sa,4.769309e-01
70,Step_4_300.wav,NA,NA,Sha,5.168915e-03
71,Step_3_300.wav,NA,NA,Sha,7.010319e-01
72,Step_7_100.wav,NA,NA,Sa,5.976381e-01
73,Step_2_100.wav,NA,NA,Sa,3.668489e-01
74,Step_2_100.wav,NA,NA,Sha,8.024979e-02
75,Step_1_300.wav,NA,NA,Sha,2.988670e-01
76,Step_3_300.wav,NA,NA,Sha,3.488500e-01
77,Step_4_100.wav,NA,NA,Sa,5.614440e-01
78,Step_6_100.wav,NA,NA,Sa,5.256670e-01
79,Step_1_100.wav,NA,NA,Sha,2.068230e+00
80,Step_2_300.wav,NA,NA,Sha,5.815611e-01
81,Step_1_100.wav,NA,NA,Sha,4.425712e-01
82,Step_7_300.wav,NA,NA,Sa,4.246099e-01
