2018-8-16,15:10:28
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,3.290845e+00
2,Step_1_300.wav,Sa,2.477776e+00
3,Step_1_300.wav,Sha,1.180885e+00
4,Step_7_300.wav,Sa,3.164270e-01
5,Step_7_300.wav,Sa,2.755980e-01
6,Step_1_300.wav,Sha,1.441710e-01
7,Step_7_300.wav,Sa,1.731479e-01
8,Step_7_300.wav,Sa,3.873630e-01
