2018-7-18,9:2:9
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.398948e+01
2,Step_7_300.wav,Sa,2.807755e+00
3,Step_1_300.wav,Sha,1.457999e+00
4,Step_7_300.wav,Sa,1.147090e+00
5,Step_7_300.wav,Sa,3.613470e-01
6,Step_7_300.wav,Sa,1.651840e-01
7,Step_1_300.wav,Sha,1.424780e-01
8,Step_1_300.wav,Sha,2.355330e-01
