2018-3-22,11:12:25
trial,stimulus,sound1,sound2,selection,RT
1,Step_2_300.wav,NA,NA,Sha,1.395507e+00
2,Step_1_300.wav,NA,NA,Sha,9.802551e-01
3,Step_6_300.wav,NA,NA,Sa,6.249659e-01
4,Step_4_300.wav,NA,NA,Sa,6.614239e-01
5,Step_2_300.wav,NA,NA,Sha,6.072412e-01
6,Step_7_300.wav,NA,NA,Sa,4.233239e-01
7,Step_6_300.wav,NA,NA,Sa,5.612640e-01
8,Step_4_300.wav,NA,NA,Sha,3.040130e-01
9,Step_5_300.wav,NA,NA,NA,9.534211e-01
10,Step_3_300.wav,NA,NA,Sha,5.333900e-01
11,Step_5_300.wav,NA,NA,Sa,3.987341e-01
12,Step_1_300.wav,NA,NA,Sha,5.279898e+00
13,Step_5_300.wav,NA,NA,Sha,8.128250e-01
14,Step_6_300.wav,NA,NA,Sa,3.483531e-01
15,Step_1_300.wav,NA,NA,Sha,5.107591e+00
16,Step_4_300.wav,NA,NA,Sha,3.203132e+00
17,Step_5_300.wav,NA,NA,Sa,1.806225e+00
18,Step_6_300.wav,NA,NA,Sa,1.786558e+00
19,Step_1_300.wav,NA,NA,Sha,4.985170e-01
20,Step_5_300.wav,NA,NA,Sa,1.059251e+00
21,Step_7_300.wav,NA,NA,Sha,6.227090e-01
22,Step_3_300.wav,NA,NA,Sa,5.871279e-01
23,Step_1_300.wav,NA,NA,Sha,1.418549e+00
24,Step_2_300.wav,NA,NA,Sha,6.702130e-01
25,Step_3_300.wav,NA,NA,Sha,2.841558e-01
26,Step_3_300.wav,NA,NA,Sa,2.732899e-01
27,Step_7_300.wav,NA,NA,Sa,4.261608e-01
28,Step_2_300.wav,NA,NA,Sha,5.560620e-01
29,Step_4_300.wav,NA,NA,Sha,3.423510e-01
30,Step_7_300.wav,NA,NA,Sha,2.575669e-01
31,Step_7_300.wav,NA,NA,Sa,1.909844e+00
32,Step_2_300.wav,NA,NA,Sa,5.459490e-01
33,Step_6_300.wav,NA,NA,Sa,7.198260e-01
34,Step_4_300.wav,NA,NA,Sha,4.795749e-01
35,Step_3_300.wav,NA,NA,Sa,1.055179e+00
36,Step_3_100.wav,NA,NA,Sha,1.455090e+00
37,Step_5_100.wav,NA,NA,Sa,5.410750e-01
38,Step_4_100.wav,NA,NA,Sa,6.168287e+00
39,Step_4_100.wav,NA,NA,Sha,1.304316e+00
40,Step_6_100.wav,NA,NA,Sa,4.056780e-01
41,Step_1_100.wav,NA,NA,Sha,1.555744e+00
42,Step_7_100.wav,NA,NA,Sa,1.228781e+00
43,Step_3_100.wav,NA,NA,Sha,2.794020e-01
44,Step_7_100.wav,NA,NA,Sa,3.222699e-01
45,Step_2_100.wav,NA,NA,Sha,2.339020e-01
46,Step_6_100.wav,NA,NA,Sa,2.064412e-01
47,Step_7_100.wav,NA,NA,Sha,1.623681e-01
48,Step_2_100.wav,NA,NA,Sha,2.416530e-01
49,Step_1_100.wav,NA,NA,Sha,4.741888e-01
50,Step_7_100.wav,NA,NA,Sa,5.593278e-01
51,Step_6_100.wav,NA,NA,Sha,5.749459e-01
52,Step_1_100.wav,NA,NA,Sha,7.113979e-01
53,Step_4_100.wav,NA,NA,Sha,3.565500e-01
54,Step_5_100.wav,NA,NA,Sa,3.692698e-01
55,Step_2_100.wav,NA,NA,Sa,5.866461e-01
56,Step_5_100.wav,NA,NA,Sa,3.674469e-01
57,Step_5_100.wav,NA,NA,Sa,3.612731e-01
58,Step_3_100.wav,NA,NA,Sa,2.216439e-01
59,Step_1_100.wav,NA,NA,Sa,2.583189e-01
60,Step_6_100.wav,NA,NA,Sha,1.721492e-01
61,Step_3_100.wav,NA,NA,Sha,1.083091e+00
62,Step_2_100.wav,NA,NA,Sha,4.684789e-01
63,Step_1_100.wav,NA,NA,Sha,8.614371e-01
64,Step_4_100.wav,NA,NA,Sa,2.914441e-01
65,Step_3_100.wav,NA,NA,Sha,1.378315e+00
66,Step_5_100.wav,NA,NA,Sa,1.009650e+00
67,Step_2_100.wav,NA,NA,Sha,1.580417e+00
68,Step_6_100.wav,NA,NA,Sa,9.787879e-01
69,Step_4_100.wav,NA,NA,Sha,3.408749e-01
70,Step_7_100.wav,NA,NA,Sa,3.253551e-01
71,Step_4_300.wav,NA,NA,Sha,2.327116e+00
72,Step_3_300.wav,NA,NA,Sha,1.400912e+00
73,Step_1_300.wav,NA,NA,Sha,3.239670e-01
74,Step_7_300.wav,NA,NA,Sa,1.180220e-01
75,Step_1_300.wav,NA,NA,Sha,1.740718e-02
76,Step_7_300.wav,NA,NA,Sa,9.783983e-03
77,Step_4_300.wav,NA,NA,Sha,1.769972e+00
78,Step_4_300.wav,NA,NA,Sha,2.321477e+00
79,Step_3_300.wav,NA,NA,Sha,5.429139e-01
80,Step_7_300.wav,NA,NA,Sa,3.485980e-01
81,Step_3_300.wav,NA,NA,Sha,2.239509e-01
82,Step_1_300.wav,NA,NA,Sa,6.949742e-01
83,Step_2_300.wav,NA,NA,Sha,1.717814e+00
84,Step_4_300.wav,NA,NA,Sha,5.190752e-01
85,Step_2_300.wav,NA,NA,Sha,8.681211e-01
86,Step_6_300.wav,NA,NA,Sa,5.408731e-01
87,Step_3_300.wav,NA,NA,Sha,5.946419e-01
88,Step_1_300.wav,NA,NA,Sha,9.264731e-01
89,Step_7_300.wav,NA,NA,Sa,1.437143e+00
90,Step_4_300.wav,NA,NA,Sha,5.214391e-01
91,Step_6_300.wav,NA,NA,Sa,6.028419e-01
92,Step_5_300.wav,NA,NA,Sa,5.185990e-01
93,Step_5_300.wav,NA,NA,Sa,7.519722e-04
94,Step_7_300.wav,NA,NA,Sa,6.189346e-04
95,Step_2_300.wav,NA,NA,Sa,6.480217e-04
96,Step_6_300.wav,NA,NA,Sha,1.303331e+00
97,Step_3_300.wav,NA,NA,Sha,1.663091e+00
98,Step_6_300.wav,NA,NA,Sa,1.102802e+00
99,Step_5_300.wav,NA,NA,Sa,5.314121e-01
100,Step_5_300.wav,NA,NA,Sa,3.409212e-01
101,Step_6_300.wav,NA,NA,Sa,4.561291e-01
102,Step_2_300.wav,NA,NA,Sha,1.039134e+00
103,Step_5_300.wav,NA,NA,Sha,1.497758e+00
104,Step_1_300.wav,NA,NA,NA,2.572051e+00
105,Step_2_300.wav,NA,NA,Sha,1.354042e+00
