2018-3-22,11:5:9
trial,stimulus,selection,RT
1,Step_1_300.wav,Sa,1.264135e+00
2,Step_7_300.wav,Sha,2.868061e-01
3,Step_1_300.wav,Sha,8.084729e-01
4,Step_7_300.wav,Sa,3.166986e-02
5,Step_1_300.wav,Sa,2.326341e-01
6,Step_1_300.wav,Sa,7.484369e-01
7,Step_7_300.wav,Sha,1.816130e-01
8,Step_7_300.wav,Sa,4.099535e+00
