2018-5-10,15:17:52
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.356462e+00
2,Step_1_300.wav,Sha,7.027731e-01
3,Step_7_300.wav,Sa,3.901010e-01
4,Step_1_300.wav,Sha,4.713240e-01
5,Step_7_300.wav,Sa,1.949141e-01
6,Step_7_300.wav,Sha,3.657257e+00
7,Step_1_300.wav,Sha,8.842719e-01
8,Step_7_300.wav,Sa,1.735260e-01
