2018-6-25,15:14:51
trial,stimulus,selection,RT
1,Step_7_300.wav,Sha,3.749166e+00
2,Step_7_300.wav,Sa,4.199098e+00
3,Step_1_300.wav,Sha,4.784505e+00
4,Step_7_300.wav,Sa,9.009318e-01
5,Step_7_300.wav,Sa,3.912289e-01
6,Step_1_300.wav,Sha,3.362050e-01
7,Step_1_300.wav,Sha,2.196140e-01
8,Step_1_300.wav,Sha,1.629241e-01
