2018-3-22,11:4:24
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.144800e+00
2,Step_7_300.wav,Sa,6.756759e-01
3,Step_1_300.wav,Sa,1.106629e+00
4,Step_7_300.wav,Sha,7.802720e-01
5,Step_7_300.wav,Sha,9.739652e-01
6,Step_7_300.wav,Sa,4.425509e-01
7,Step_1_300.wav,Sha,5.977449e-01
8,Step_1_300.wav,Sa,1.530740e-01
