2018-7-20,14:22:32
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.628478e+00
2,Step_1_300.wav,Sha,9.358540e-01
3,Step_7_300.wav,Sa,5.117981e-01
4,Step_7_300.wav,Sa,4.603460e-01
5,Step_7_300.wav,Sa,1.555550e-01
6,Step_7_300.wav,Sa,9.675598e-02
7,Step_1_300.wav,NA,4.410744e-04
8,Step_1_300.wav,Sa,5.473301e-01
