2018-6-6,15:2:19
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,3.823881e-01
2,Step_7_300.wav,Sa,3.751230e-01
3,Step_1_300.wav,Sha,7.585788e-02
4,Step_7_300.wav,Sa,2.147439e-01
5,Step_1_300.wav,Sha,2.094460e-01
6,Step_7_300.wav,Sa,7.633018e-02
7,Step_1_300.wav,Sha,3.127193e-02
8,Step_7_300.wav,Sa,1.600170e-01
