2018-4-23,10:31:7
trial,stimulus,selection,RT
1,Step_7_300.wav,Sha,2.304675e+00
2,Step_7_300.wav,Sa,1.506990e+00
3,Step_7_300.wav,Sha,2.081329e+00
4,Step_1_300.wav,Sa,5.288124e-04
5,Step_7_300.wav,Sha,4.871099e-01
6,Step_1_300.wav,Sa,3.468990e-03
7,Step_1_300.wav,Sha,3.277159e-01
8,Step_1_300.wav,Sha,1.306210e+01
