2018-8-1,8:6:52
trial,stimulus,sound1,sound2,selection,RT
1,Step_3_300.wav,NA,NA,Sha,3.579800e-01
2,Step_7_300.wav,NA,NA,Sa,4.808307e-02
3,Step_2_300.wav,NA,NA,Sha,2.934003e-02
4,Step_6_300.wav,NA,NA,Sa,6.632900e-02
5,Step_3_300.wav,NA,NA,Sha,9.970093e-02
6,Step_7_300.wav,NA,NA,Sa,4.489422e-04
7,Step_6_300.wav,NA,NA,Sa,2.146649e-01
8,Step_1_300.wav,NA,NA,Sha,3.369808e-02
9,Step_7_300.wav,NA,NA,Sa,1.662650e-01
10,Step_2_300.wav,NA,NA,Sha,7.961488e-02
11,Step_3_300.wav,NA,NA,Sha,2.541282e-01
12,Step_5_300.wav,NA,NA,Sa,1.502950e-01
13,Step_2_300.wav,NA,NA,Sha,5.084395e-02
14,Step_6_300.wav,NA,NA,Sa,2.082858e-01
15,Step_3_300.wav,NA,NA,Sha,2.032230e-01
16,Step_1_300.wav,NA,NA,Sa,6.320477e-04
17,Step_4_300.wav,NA,NA,Sa,7.896290e-01
18,Step_5_300.wav,NA,NA,Sa,8.400011e-02
19,Step_1_300.wav,NA,NA,Sha,3.047705e-02
20,Step_4_300.wav,NA,NA,Sha,1.947324e+00
21,Step_5_300.wav,NA,NA,Sa,4.843011e-01
22,Step_4_300.wav,NA,NA,Sha,6.843109e-01
23,Step_4_300.wav,NA,NA,Sha,4.790609e-01
24,Step_7_300.wav,NA,NA,Sa,2.864459e-01
25,Step_1_300.wav,NA,NA,Sha,2.759662e-01
26,Step_5_300.wav,NA,NA,Sa,2.206161e-01
27,Step_7_300.wav,NA,NA,Sa,3.273900e-01
28,Step_2_300.wav,NA,NA,Sha,3.700202e-01
29,Step_2_300.wav,NA,NA,Sha,1.174305e+00
30,Step_4_300.wav,NA,NA,Sha,6.133709e-01
31,Step_3_300.wav,NA,NA,Sha,1.813371e-01
32,Step_1_300.wav,NA,NA,Sha,2.993200e-01
33,Step_6_300.wav,NA,NA,Sa,3.167632e-01
34,Step_6_300.wav,NA,NA,Sha,1.935204e+00
35,Step_5_300.wav,NA,NA,Sa,4.519961e-01
36,Step_4_100.wav,NA,NA,Sa,8.216360e-01
37,Step_3_100.wav,NA,NA,Sha,2.340081e-01
38,Step_6_100.wav,NA,NA,Sa,6.389201e-01
39,Step_7_100.wav,NA,NA,Sa,7.615609e-01
40,Step_6_100.wav,NA,NA,Sha,1.136053e+00
41,Step_6_100.wav,NA,NA,Sa,3.755281e-01
42,Step_1_100.wav,NA,NA,Sha,3.782678e-02
43,Step_2_100.wav,NA,NA,Sha,1.876562e-01
44,Step_7_100.wav,NA,NA,Sa,1.107800e-01
45,Step_1_100.wav,NA,NA,Sha,3.942180e-02
46,Step_7_100.wav,NA,NA,Sa,1.437954e+00
47,Step_2_100.wav,NA,NA,Sha,2.111981e-01
48,Step_2_100.wav,NA,NA,Sha,4.117570e-01
49,Step_4_100.wav,NA,NA,Sha,2.541940e-01
50,Step_4_100.wav,NA,NA,Sha,6.440232e-01
51,Step_1_100.wav,NA,NA,Sha,4.626648e-01
52,Step_1_100.wav,NA,NA,Sa,3.151441e-01
53,Step_3_100.wav,NA,NA,Sha,8.669519e-01
54,Step_4_100.wav,NA,NA,Sha,5.768392e-01
55,Step_5_100.wav,NA,NA,Sa,9.211581e-01
56,Step_5_100.wav,NA,NA,Sha,4.372690e-01
57,Step_6_100.wav,NA,NA,Sa,4.732451e-01
58,Step_2_100.wav,NA,NA,Sha,5.857790e-01
59,Step_7_100.wav,NA,NA,Sa,9.265211e-01
60,Step_1_100.wav,NA,NA,Sha,1.786740e-01
61,Step_7_100.wav,NA,NA,Sa,2.137570e-01
62,Step_5_100.wav,NA,NA,Sha,7.982259e-01
63,Step_4_100.wav,NA,NA,Sha,3.940351e-01
64,Step_2_100.wav,NA,NA,Sha,1.147889e+00
65,Step_3_100.wav,NA,NA,Sha,4.754109e-01
66,Step_5_100.wav,NA,NA,Sa,3.241360e-01
67,Step_5_100.wav,NA,NA,Sha,4.039390e-01
68,Step_6_100.wav,NA,NA,Sha,3.546162e-01
69,Step_3_100.wav,NA,NA,Sa,2.394671e-01
70,Step_3_100.wav,NA,NA,Sha,2.969809e-01
71,Step_3_300.wav,NA,NA,Sha,3.505938e-01
72,Step_2_300.wav,NA,NA,Sha,6.239891e-03
73,Step_6_300.wav,NA,NA,Sa,9.817910e-02
74,Step_7_300.wav,NA,NA,Sa,1.050429e-01
75,Step_1_300.wav,NA,NA,Sha,1.040261e-01
76,Step_5_300.wav,NA,NA,Sa,1.670761e-01
77,Step_7_300.wav,NA,NA,Sa,2.806320e-01
78,Step_5_300.wav,NA,NA,Sa,4.173858e-01
79,Step_2_300.wav,NA,NA,Sha,6.722927e-03
80,Step_4_300.wav,NA,NA,Sha,4.730225e-04
81,Step_6_300.wav,NA,NA,Sa,5.702629e-01
82,Step_4_300.wav,NA,NA,Sha,2.168550e-01
