2018-7-25,14:33:21
trial,stimulus,selection,RT
1,Step_7_300.wav,Sa,9.036601e-01
2,Step_1_300.wav,Sha,4.304092e-01
3,Step_1_300.wav,Sha,4.208310e-01
4,Step_7_300.wav,Sa,2.469468e-01
5,Step_1_300.wav,Sha,9.479403e-02
6,Step_1_300.wav,Sa,1.398182e-02
7,Step_7_300.wav,Sa,1.118004e+00
8,Step_7_300.wav,Sa,8.076160e-01
