2018-6-22,16:12:43
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,8.544744e+00
2,Step_7_300.wav,Sa,1.116955e+00
3,Step_1_300.wav,Sha,1.798032e+00
4,Step_7_300.wav,Sa,5.302269e-01
5,Step_1_300.wav,Sha,1.507610e+00
6,Step_1_300.wav,Sha,2.005913e+00
7,Step_7_300.wav,Sa,7.053320e-01
8,Step_7_300.wav,Sa,5.368290e-01
