2018-5-25,15:58:51
trial,stimulus,sound1,sound2,selection,RT
1,Step_6_300.wav,NA,NA,Sa,4.937329e-01
2,Step_2_300.wav,NA,NA,Sha,3.754241e-01
3,Step_5_300.wav,NA,NA,Sa,4.479508e-01
4,Step_6_300.wav,NA,NA,Sa,5.224140e-01
5,Step_2_300.wav,NA,NA,Sha,5.878990e-01
6,Step_7_300.wav,NA,NA,Sa,1.363378e+00
7,Step_1_300.wav,NA,NA,Sha,4.889400e-01
8,Step_1_300.wav,NA,NA,Sha,2.967181e-01
9,Step_4_300.wav,NA,NA,Sa,4.504690e-01
10,Step_4_300.wav,NA,NA,Sa,7.332799e-01
11,Step_4_300.wav,NA,NA,Sha,9.096570e-01
12,Step_6_300.wav,NA,NA,Sa,2.876790e-01
13,Step_3_300.wav,NA,NA,Sha,1.572189e-01
14,Step_2_300.wav,NA,NA,Sha,2.102060e-01
15,Step_6_300.wav,NA,NA,Sa,3.488801e-01
16,Step_1_300.wav,NA,NA,Sha,2.927580e-01
17,Step_5_300.wav,NA,NA,Sa,3.180702e-01
18,Step_5_300.wav,NA,NA,Sa,2.965059e-01
19,Step_4_300.wav,NA,NA,Sha,2.661419e-01
20,Step_3_300.wav,NA,NA,Sha,2.626150e-01
21,Step_5_300.wav,NA,NA,Sa,3.710260e-01
22,Step_7_300.wav,NA,NA,Sa,2.753520e-01
23,Step_6_300.wav,NA,NA,Sa,1.803160e-01
24,Step_3_300.wav,NA,NA,Sha,1.803398e-02
25,Step_1_300.wav,NA,NA,Sha,2.344439e-01
26,Step_2_300.wav,NA,NA,Sha,1.900911e-01
27,Step_3_300.wav,NA,NA,Sha,2.643158e-01
28,Step_2_300.wav,NA,NA,Sha,6.029606e-04
29,Step_4_300.wav,NA,NA,Sha,6.370544e-04
30,Step_5_300.wav,NA,NA,Sa,1.007886e+00
31,Step_3_300.wav,NA,NA,Sha,5.297861e-01
32,Step_1_300.wav,NA,NA,Sha,2.430890e-01
33,Step_7_300.wav,NA,NA,Sa,1.669221e-01
34,Step_7_300.wav,NA,NA,Sa,2.443910e-02
35,Step_7_300.wav,NA,NA,Sa,1.644802e-02
36,Step_6_100.wav,NA,NA,Sa,1.245327e+00
37,Step_7_100.wav,NA,NA,Sa,2.759502e-01
38,Step_3_100.wav,NA,NA,Sha,3.541920e-01
39,Step_7_100.wav,NA,NA,Sa,3.990879e-01
40,Step_5_100.wav,NA,NA,Sa,3.898549e-01
41,Step_2_100.wav,NA,NA,Sha,3.518400e-01
42,Step_3_100.wav,NA,NA,Sha,3.443949e-01
43,Step_4_100.wav,NA,NA,Sha,5.288980e-01
44,Step_2_100.wav,NA,NA,Sha,6.720240e-01
45,Step_5_100.wav,NA,NA,Sha,2.489573e+00
46,Step_6_100.wav,NA,NA,Sa,7.322600e-01
47,Step_3_100.wav,NA,NA,Sha,5.542231e-01
48,Step_4_100.wav,NA,NA,Sha,4.336832e-01
49,Step_3_100.wav,NA,NA,Sha,4.613760e-01
50,Step_3_100.wav,NA,NA,Sha,3.858688e-01
51,Step_1_100.wav,NA,NA,Sha,1.959548e-01
52,Step_5_100.wav,NA,NA,Sa,3.716049e-01
53,Step_5_100.wav,NA,NA,Sa,2.412078e-01
54,Step_6_100.wav,NA,NA,Sa,2.662768e-01
55,Step_6_100.wav,NA,NA,Sa,3.607798e-02
56,Step_7_100.wav,NA,NA,Sa,8.025479e-01
57,Step_4_100.wav,NA,NA,Sha,6.063449e-01
58,Step_1_100.wav,NA,NA,Sha,5.558121e-01
59,Step_7_100.wav,NA,NA,Sa,4.996550e-01
60,Step_2_100.wav,NA,NA,Sha,6.929531e-01
61,Step_5_100.wav,NA,NA,Sha,7.931709e-01
62,Step_1_100.wav,NA,NA,Sha,5.890989e-01
63,Step_2_100.wav,NA,NA,Sha,4.818192e-01
64,Step_7_100.wav,NA,NA,Sa,5.590770e-01
65,Step_4_100.wav,NA,NA,Sa,5.310190e-01
66,Step_1_100.wav,NA,NA,Sha,2.738590e-01
67,Step_1_100.wav,NA,NA,Sha,2.240660e-01
68,Step_6_100.wav,NA,NA,Sa,3.409240e-01
69,Step_2_100.wav,NA,NA,Sha,5.092540e-01
70,Step_4_100.wav,NA,NA,Sa,1.392200e+00
71,Step_6_300.wav,NA,NA,Sa,5.943069e-01
72,Step_4_300.wav,NA,NA,Sha,3.746550e-01
73,Step_5_300.wav,NA,NA,Sa,5.024562e-01
74,Step_5_300.wav,NA,NA,Sa,2.553179e-01
75,Step_7_300.wav,NA,NA,Sa,2.515721e-01
76,Step_2_300.wav,NA,NA,Sha,3.877451e-01
77,Step_3_300.wav,NA,NA,Sha,3.044510e-01
78,Step_4_300.wav,NA,NA,Sha,4.064651e-01
79,Step_1_300.wav,NA,NA,Sha,7.435699e-01
80,Step_1_300.wav,NA,NA,Sha,4.959481e-01
81,Step_6_300.wav,NA,NA,Sa,4.362712e-01
82,Step_7_300.wav,NA,NA,Sa,4.025669e-01
83,Step_5_300.wav,NA,NA,Sa,5.477619e-01
84,Step_2_300.wav,NA,NA,Sha,3.978639e-01
85,Step_4_300.wav,NA,NA,Sha,5.149231e-01
86,Step_7_300.wav,NA,NA,Sa,4.274151e-01
87,Step_7_300.wav,NA,NA,Sa,3.652689e-01
88,Step_7_300.wav,NA,NA,Sa,3.212111e-01
89,Step_6_300.wav,NA,NA,Sa,2.596090e-01
90,Step_6_300.wav,NA,NA,Sa,5.647779e-02
91,Step_5_300.wav,NA,NA,Sa,3.176708e-01
92,Step_6_300.wav,NA,NA,Sa,2.399950e-01
93,Step_3_300.wav,NA,NA,Sha,2.415550e-01
94,Step_1_300.wav,NA,NA,Sha,1.252232e-01
