2018-9-24,11:37:52
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.541101e+01
2,Step_7_300.wav,Sa,1.369087e+00
3,Step_1_300.wav,Sha,7.469091e-01
4,Step_7_300.wav,Sa,2.880321e-01
5,Step_7_300.wav,Sha,1.285135e+00
6,Step_1_300.wav,Sha,2.096260e+00
7,Step_1_300.wav,Sha,6.949110e-01
8,Step_7_300.wav,Sa,3.060291e-01
