2018-4-5,15:48:47
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,6.059811e-01
2,Step_7_300.wav,Sa,2.903962e-01
3,Step_1_300.wav,Sha,1.322050e-01
4,Step_7_300.wav,Sa,2.072811e-02
5,Step_1_300.wav,Sha,5.941391e-04
6,Step_1_300.wav,Sha,7.011659e-01
7,Step_7_300.wav,Sa,5.088890e-01
8,Step_7_300.wav,Sa,2.259400e-01
