2018-6-27,17:4:25
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.090272e+00
2,Step_1_300.wav,Sha,1.335269e+00
3,Step_1_300.wav,Sha,1.228045e+00
4,Step_7_300.wav,Sha,2.297334e+00
5,Step_1_300.wav,Sa,1.114370e+00
6,Step_7_300.wav,Sa,1.275783e+00
7,Step_7_300.wav,Sa,5.869160e-01
8,Step_7_300.wav,Sa,2.462442e-01
