2018-5-31,16:3:1
trial,stimulus,selection,RT
1,Step_7_300.wav,Sa,4.321700e+00
2,Step_7_300.wav,Sa,1.178955e+00
3,Step_7_300.wav,Sa,5.666130e-01
4,Step_1_300.wav,Sha,1.376550e-01
5,Step_1_300.wav,Sha,2.581160e-01
6,Step_7_300.wav,Sa,2.669752e-01
7,Step_1_300.wav,Sha,2.840850e-01
8,Step_1_300.wav,Sha,3.130560e-01
