2018-10-3,15:13:58
trial,stimulus,selection,RT
1,Step_7_300.wav,Sa,2.864866e+00
2,Step_1_300.wav,Sha,8.978081e-01
3,Step_7_300.wav,Sa,1.036213e+00
4,Step_7_300.wav,Sa,7.427101e-01
5,Step_1_300.wav,Sha,6.036239e-01
6,Step_1_300.wav,Sha,4.516411e-01
7,Step_1_300.wav,Sha,5.468349e-01
8,Step_7_300.wav,Sa,1.133070e+00
