2018-7-17,16:58:50
trial,stimulus,sound1,sound2,selection,RT
1,Step_1_100.wav,NA,NA,Sha,8.924239e-01
2,Step_2_100.wav,NA,NA,Sa,2.776918e-01
3,Step_4_100.wav,NA,NA,Sha,2.722661e-01
4,Step_4_100.wav,NA,NA,Sha,1.426070e-01
5,Step_6_100.wav,NA,NA,Sha,6.095695e-02
6,Step_3_100.wav,NA,NA,Sa,2.312510e-01
7,Step_5_100.wav,NA,NA,Sha,1.996303e-02
8,Step_3_100.wav,NA,NA,Sha,2.137795e+00
9,Step_5_100.wav,NA,NA,Sa,5.903599e-01
10,Step_3_100.wav,NA,NA,Sha,2.270010e-01
11,Step_6_100.wav,NA,NA,Sa,2.317488e-01
12,Step_6_100.wav,NA,NA,Sa,5.402420e-01
13,Step_4_100.wav,NA,NA,Sa,6.394391e-01
14,Step_6_100.wav,NA,NA,Sa,2.822170e-01
15,Step_6_100.wav,NA,NA,Sa,3.328130e-01
16,Step_5_100.wav,NA,NA,Sa,4.329898e-01
17,Step_1_100.wav,NA,NA,Sha,2.207229e-01
18,Step_7_100.wav,NA,NA,Sa,4.973350e-01
19,Step_1_100.wav,NA,NA,Sha,2.189920e-01
20,Step_5_100.wav,NA,NA,Sa,5.950928e-04
21,Step_4_100.wav,NA,NA,Sha,5.086069e-01
22,Step_7_100.wav,NA,NA,Sa,6.668091e-02
23,Step_2_100.wav,NA,NA,Sha,5.049706e-04
24,Step_1_100.wav,NA,NA,Sha,5.259514e-04
25,Step_5_100.wav,NA,NA,Sha,1.955831e-01
26,Step_1_100.wav,NA,NA,Sha,5.549629e-01
27,Step_7_100.wav,NA,NA,Sa,6.629550e-01
28,Step_2_100.wav,NA,NA,Sha,1.426829e+00
29,Step_4_100.wav,NA,NA,Sa,4.432161e-01
30,Step_3_100.wav,NA,NA,Sha,3.712730e-01
31,Step_7_100.wav,NA,NA,Sa,4.571149e-01
32,Step_7_100.wav,NA,NA,Sha,2.148008e-02
33,Step_2_100.wav,NA,NA,Sha,5.151000e-01
34,Step_2_100.wav,NA,NA,Sa,2.357519e+00
35,Step_3_100.wav,NA,NA,Sha,5.736511e-01
36,Step_2_300.wav,NA,NA,Sha,3.113821e-01
37,Step_3_300.wav,NA,NA,Sha,3.257618e-01
38,Step_5_300.wav,NA,NA,Sa,2.764039e-01
39,Step_4_300.wav,NA,NA,Sha,4.741269e+00
40,Step_7_300.wav,NA,NA,Sa,3.682189e-01
41,Step_2_300.wav,NA,NA,Sha,2.121890e-01
42,Step_1_300.wav,NA,NA,Sha,2.745910e-01
43,Step_4_300.wav,NA,NA,Sha,2.923515e+00
44,Step_7_300.wav,NA,NA,Sa,3.974879e-01
45,Step_5_300.wav,NA,NA,Sa,1.574372e+00
46,Step_6_300.wav,NA,NA,Sa,6.509969e-01
47,Step_5_300.wav,NA,NA,Sha,3.566620e-01
48,Step_3_300.wav,NA,NA,Sha,3.165209e-01
49,Step_7_300.wav,NA,NA,Sa,1.987059e-01
50,Step_1_300.wav,NA,NA,Sa,7.048371e-01
51,Step_1_300.wav,NA,NA,Sha,2.683201e-01
52,Step_4_300.wav,NA,NA,Sha,2.371159e-01
53,Step_6_300.wav,NA,NA,Sha,2.645819e-01
54,Step_1_300.wav,NA,NA,Sa,2.617537e+00
55,Step_7_300.wav,NA,NA,Sa,1.217089e+00
56,Step_2_300.wav,NA,NA,Sha,5.699880e-01
57,Step_4_300.wav,NA,NA,Sha,7.686110e-01
58,Step_2_300.wav,NA,NA,Sha,1.617866e+00
59,Step_7_300.wav,NA,NA,Sa,3.039050e-01
60,Step_5_300.wav,NA,NA,Sa,5.579038e-01
61,Step_6_300.wav,NA,NA,Sha,2.845168e-01
62,Step_6_300.wav,NA,NA,Sa,1.081893e+00
63,Step_4_300.wav,NA,NA,Sha,2.414382e-01
64,Step_6_300.wav,NA,NA,Sa,1.891789e-01
65,Step_3_300.wav,NA,NA,Sha,2.029579e-01
66,Step_3_300.wav,NA,NA,Sa,6.279945e-04
67,Step_1_300.wav,NA,NA,Sha,4.533081e-01
68,Step_5_300.wav,NA,NA,Sa,6.002932e-01
69,Step_2_300.wav,NA,NA,Sha,3.115903e+00
70,Step_3_300.wav,NA,NA,Sha,1.016227e+00
71,Step_7_100.wav,NA,NA,Sa,4.182470e-01
72,Step_4_100.wav,NA,NA,Sha,8.150983e-02
73,Step_3_100.wav,NA,NA,Sa,3.790855e-04
74,Step_2_100.wav,NA,NA,Sha,1.289389e-01
75,Step_4_100.wav,NA,NA,Sha,7.220793e-02
76,Step_3_100.wav,NA,NA,Sha,3.077080e-01
77,Step_5_100.wav,NA,NA,Sa,4.152701e-01
78,Step_7_100.wav,NA,NA,Sha,1.618040e-01
79,Step_5_100.wav,NA,NA,Sa,1.800959e-01
80,Step_3_100.wav,NA,NA,Sha,3.992410e-01
81,Step_7_100.wav,NA,NA,Sa,3.257990e-01
82,Step_5_100.wav,NA,NA,Sa,9.810901e-02
83,Step_2_100.wav,NA,NA,Sha,3.037906e-02
84,Step_2_100.wav,NA,NA,Sha,6.163740e-01
85,Step_6_100.wav,NA,NA,Sa,5.500317e-04
86,Step_1_100.wav,NA,NA,Sha,1.912360e-01
87,Step_6_100.wav,NA,NA,Sha,4.947040e-01
88,Step_2_100.wav,NA,NA,Sa,2.803888e-01
89,Step_6_100.wav,NA,NA,Sa,6.670120e-01
90,Step_4_100.wav,NA,NA,Sa,6.223722e-01
91,Step_5_100.wav,NA,NA,Sha,6.724548e-01
92,Step_4_100.wav,NA,NA,Sha,5.878711e-01
93,Step_1_100.wav,NA,NA,Sha,2.672418e+00
94,Step_3_100.wav,NA,NA,Sha,6.919091e-01
95,Step_2_100.wav,NA,NA,Sa,3.122370e-01
96,Step_1_100.wav,NA,NA,Sha,2.356541e-01
97,Step_7_100.wav,NA,NA,Sa,6.699562e-04
98,Step_3_100.wav,NA,NA,Sha,6.941390e-02
99,Step_6_100.wav,NA,NA,Sha,1.370010e-01
100,Step_1_100.wav,NA,NA,Sa,2.250567e+00
101,Step_7_100.wav,NA,NA,Sa,1.891152e+00
102,Step_4_100.wav,NA,NA,Sa,1.811495e+00
103,Step_1_100.wav,NA,NA,Sha,1.041608e+00
104,Step_6_100.wav,NA,NA,Sa,5.455348e-01
105,Step_5_100.wav,NA,NA,Sha,9.727969e-01
