2018-6-13,15:15:56
trial,stimulus,sound1,sound2,selection,RT
1,Step_7_300.wav,NA,NA,Sha,8.251350e-01
2,Step_2_300.wav,NA,NA,Sha,8.766921e-01
3,Step_2_300.wav,NA,NA,Sha,3.858590e-01
4,Step_1_300.wav,NA,NA,Sha,2.226830e-01
5,Step_5_300.wav,NA,NA,Sa,5.991459e-04
6,Step_1_300.wav,NA,NA,Sha,1.142302e-01
7,Step_2_300.wav,NA,NA,Sha,1.115719e+01
8,Step_3_300.wav,NA,NA,Sha,7.600679e-01
9,Step_5_300.wav,NA,NA,Sa,3.446219e-01
10,Step_1_300.wav,NA,NA,Sha,1.321330e-01
11,Step_3_300.wav,NA,NA,Sha,1.681170e-01
12,Step_2_300.wav,NA,NA,Sha,4.174321e-01
13,Step_7_300.wav,NA,NA,Sa,1.750851e-01
14,Step_6_300.wav,NA,NA,Sha,3.727381e-01
15,Step_4_300.wav,NA,NA,Sa,2.690489e-01
16,Step_6_300.wav,NA,NA,Sa,5.679131e-04
17,Step_6_300.wav,NA,NA,Sa,5.974000e-01
18,Step_4_300.wav,NA,NA,Sa,1.385134e+00
19,Step_7_300.wav,NA,NA,Sha,1.034532e-01
20,Step_3_300.wav,NA,NA,Sha,3.038543e+00
21,Step_5_300.wav,NA,NA,Sha,9.000700e-01
22,Step_1_300.wav,NA,NA,Sha,1.058003e+00
23,Step_1_300.wav,NA,NA,Sha,1.416907e+00
24,Step_5_300.wav,NA,NA,Sa,1.188453e+00
25,Step_6_300.wav,NA,NA,Sa,7.718911e-01
26,Step_4_300.wav,NA,NA,Sa,2.401501e+00
27,Step_4_300.wav,NA,NA,Sa,1.429615e+00
28,Step_2_300.wav,NA,NA,Sha,2.812219e-01
29,Step_6_300.wav,NA,NA,Sa,2.623351e-01
30,Step_4_300.wav,NA,NA,Sha,1.468670e-01
31,Step_7_300.wav,NA,NA,Sha,3.477640e-01
32,Step_5_300.wav,NA,NA,Sha,1.934625e+00
33,Step_3_300.wav,NA,NA,Sha,9.230869e-01
34,Step_7_300.wav,NA,NA,Sa,1.623890e-01
35,Step_3_300.wav,NA,NA,Sha,2.032139e-01
36,Step_3_100.wav,NA,NA,Sha,1.059317e+00
37,Step_7_100.wav,NA,NA,Sa,2.280321e-01
38,Step_6_100.wav,NA,NA,Sa,4.488690e-01
39,Step_6_100.wav,NA,NA,Sa,2.967961e-01
40,Step_7_100.wav,NA,NA,Sa,3.359561e-01
41,Step_5_100.wav,NA,NA,Sa,3.800449e-01
42,Step_3_100.wav,NA,NA,Sha,3.857119e-01
43,Step_4_100.wav,NA,NA,Sha,4.438879e-01
44,Step_4_100.wav,NA,NA,Sha,1.322541e-01
45,Step_2_100.wav,NA,NA,Sha,3.201962e-03
46,Step_1_100.wav,NA,NA,Sha,8.269906e-02
47,Step_3_100.wav,NA,NA,Sha,1.703029e-01
48,Step_5_100.wav,NA,NA,Sha,7.609930e-01
49,Step_4_100.wav,NA,NA,Sha,5.115519e-01
50,Step_4_100.wav,NA,NA,Sha,3.620210e-01
51,Step_3_100.wav,NA,NA,Sha,5.349710e-01
52,Step_7_100.wav,NA,NA,Sa,3.257792e-01
53,Step_4_100.wav,NA,NA,Sha,1.619599e-01
54,Step_6_100.wav,NA,NA,Sa,6.539822e-04
55,Step_5_100.wav,NA,NA,Sa,5.359650e-04
56,Step_7_100.wav,NA,NA,Sa,1.050606e+00
57,Step_2_100.wav,NA,NA,Sha,7.908270e-01
58,Step_5_100.wav,NA,NA,Sa,2.187340e-01
59,Step_1_100.wav,NA,NA,Sa,7.387581e-01
60,Step_2_100.wav,NA,NA,Sha,3.656560e+00
61,Step_6_100.wav,NA,NA,Sa,1.881669e+01
62,Step_2_100.wav,NA,NA,Sha,2.601916e+00
63,Step_1_100.wav,NA,NA,Sha,7.022079e+00
64,Step_1_100.wav,NA,NA,Sha,8.589060e-01
65,Step_3_100.wav,NA,NA,Sa,5.886488e-01
