2018-10-2,8:48:58
trial,stimulus,selection,RT
1,Step_7_300.wav,Sha,1.636468e+00
2,Step_1_300.wav,Sha,9.116828e-01
3,Step_7_300.wav,Sa,4.464130e-01
4,Step_1_300.wav,Sha,4.251261e-01
5,Step_7_300.wav,Sa,6.793721e-01
6,Step_1_300.wav,Sha,3.423550e-01
7,Step_7_300.wav,Sa,3.018610e-01
8,Step_1_300.wav,Sha,3.319690e-01
