2018-7-6,17:58:42
trial,stimulus,sound1,sound2,selection,RT
1,Step_2_300.wav,NA,NA,Sha,2.815565e+00
2,Step_2_300.wav,NA,NA,Sha,7.880120e-01
3,Step_7_300.wav,NA,NA,Sa,2.747540e-01
4,Step_7_300.wav,NA,NA,Sha,2.512100e-01
5,Step_1_300.wav,NA,NA,Sha,4.672551e-01
6,Step_5_300.wav,NA,NA,Sa,2.950693e+00
7,Step_4_300.wav,NA,NA,Sa,8.334811e-01
8,Step_5_300.wav,NA,NA,Sa,6.290560e-01
9,Step_1_300.wav,NA,NA,Sa,1.657858e-01
10,Step_5_300.wav,NA,NA,Sa,8.267121e-01
11,Step_2_300.wav,NA,NA,Sha,6.614279e+00
12,Step_3_300.wav,NA,NA,Sha,8.202009e-01
13,Step_3_300.wav,NA,NA,Sa,4.512892e-01
14,Step_6_300.wav,NA,NA,Sa,1.477960e+00
15,Step_3_300.wav,NA,NA,Sha,1.631400e+00
16,Step_4_300.wav,NA,NA,Sa,5.859160e-01
17,Step_6_300.wav,NA,NA,Sa,9.452860e-01
18,Step_7_300.wav,NA,NA,Sa,3.767860e-01
19,Step_6_300.wav,NA,NA,Sha,2.891510e-01
20,Step_5_300.wav,NA,NA,Sa,3.227491e-01
21,Step_3_300.wav,NA,NA,Sha,7.253959e-01
22,Step_6_300.wav,NA,NA,Sa,9.453030e-01
23,Step_5_300.wav,NA,NA,Sa,3.927441e-01
24,Step_4_300.wav,NA,NA,Sha,1.229512e+00
25,Step_1_300.wav,NA,NA,Sha,1.198180e+00
26,Step_6_300.wav,NA,NA,Sa,9.742392e+00
27,Step_7_300.wav,NA,NA,Sa,1.274510e+01
28,Step_2_300.wav,NA,NA,Sha,2.130630e-01
29,Step_3_300.wav,NA,NA,Sha,2.078621e-01
30,Step_4_300.wav,NA,NA,Sa,3.662629e-01
31,Step_2_300.wav,NA,NA,Sha,2.581840e-01
32,Step_7_300.wav,NA,NA,Sa,1.827097e-02
33,Step_1_300.wav,NA,NA,Sha,2.185462e-01
34,Step_1_300.wav,NA,NA,Sha,6.373911e-01
35,Step_4_300.wav,NA,NA,Sha,1.110432e+00
36,Step_4_100.wav,NA,NA,Sa,2.426487e+00
37,Step_2_100.wav,NA,NA,Sha,1.348991e+00
38,Step_7_100.wav,NA,NA,Sa,7.915284e+00
39,Step_2_100.wav,NA,NA,Sha,4.821379e-01
40,Step_1_100.wav,NA,NA,Sa,3.571510e-04
41,Step_4_100.wav,NA,NA,Sa,3.636694e-02
42,Step_5_100.wav,NA,NA,Sa,6.320477e-04
43,Step_7_100.wav,NA,NA,Sa,1.794901e-01
44,Step_6_100.wav,NA,NA,Sha,1.966180e+00
45,Step_6_100.wav,NA,NA,Sa,1.493301e+00
46,Step_3_100.wav,NA,NA,Sa,7.286010e-01
47,Step_2_100.wav,NA,NA,Sa,6.340809e-01
48,Step_5_100.wav,NA,NA,Sha,3.443580e-01
49,Step_4_100.wav,NA,NA,Sha,6.171529e-01
50,Step_7_100.wav,NA,NA,Sa,6.039143e-04
51,Step_2_100.wav,NA,NA,Sa,4.876492e-01
52,Step_7_100.wav,NA,NA,Sha,3.533602e-01
53,Step_3_100.wav,NA,NA,Sa,6.226897e-02
54,Step_3_100.wav,NA,NA,Sa,3.014729e-01
55,Step_5_100.wav,NA,NA,Sa,6.124609e-01
56,Step_3_100.wav,NA,NA,Sha,6.341569e-01
57,Step_1_100.wav,NA,NA,Sha,7.682672e-01
58,Step_4_100.wav,NA,NA,Sha,2.192500e-01
59,Step_4_100.wav,NA,NA,Sha,4.721930e-01
60,Step_2_100.wav,NA,NA,NA,7.544804e+00
61,Step_1_100.wav,NA,NA,Sa,3.594759e-01
62,Step_1_100.wav,NA,NA,NA,2.844214e-02
63,Step_5_100.wav,NA,NA,NA,8.571148e-04
64,Step_6_100.wav,NA,NA,Sha,3.319789e+00
65,Step_1_100.wav,NA,NA,Sha,4.086289e-01
66,Step_6_100.wav,NA,NA,Sha,4.994159e-01
67,Step_3_100.wav,NA,NA,Sa,1.893101e-01
68,Step_5_100.wav,NA,NA,Sha,1.340607e+00
69,Step_7_100.wav,NA,NA,Sa,1.502646e+00
70,Step_6_100.wav,NA,NA,NA,6.289482e-04
71,Step_1_300.wav,NA,NA,NA,9.601116e-04
72,Step_3_300.wav,NA,NA,Sha,3.277360e+00
73,Step_7_300.wav,NA,NA,Sa,1.631062e+00
74,Step_2_300.wav,NA,NA,Sha,6.897471e-01
75,Step_5_300.wav,NA,NA,Sha,1.872457e+00
76,Step_7_300.wav,NA,NA,Sha,5.779266e-04
77,Step_3_300.wav,NA,NA,Sa,8.029480e-01
78,Step_6_300.wav,NA,NA,Sha,1.820531e-01
79,Step_5_300.wav,NA,NA,Sha,4.355021e-01
80,Step_6_300.wav,NA,NA,Sha,3.058681e-01
81,Step_4_300.wav,NA,NA,Sa,3.278589e-01
82,Step_6_300.wav,NA,NA,Sa,2.905130e-01
83,Step_4_300.wav,NA,NA,Sha,1.238120e-01
84,Step_2_300.wav,NA,NA,Sha,7.585979e-02
85,Step_7_300.wav,NA,NA,Sha,1.058369e-01
86,Step_2_300.wav,NA,NA,Sha,6.270409e-04
87,Step_5_300.wav,NA,NA,Sa,4.556801e+00
88,Step_1_300.wav,NA,NA,Sha,4.689586e+00
89,Step_5_300.wav,NA,NA,Sa,8.509979e-01
90,Step_5_300.wav,NA,NA,Sa,1.607460e+00
91,Step_4_300.wav,NA,NA,Sa,5.545127e+00
92,Step_1_300.wav,NA,NA,Sha,3.075039e+00
93,Step_1_300.wav,NA,NA,Sa,8.262320e-01
94,Step_3_300.wav,NA,NA,Sha,3.053560e-01
95,Step_3_300.wav,NA,NA,NA,6.220341e-04
96,Step_4_300.wav,NA,NA,Sha,1.352260e-01
97,Step_2_300.wav,NA,NA,Sa,4.352961e-01
98,Step_1_300.wav,NA,NA,Sha,4.573710e-01
99,Step_6_300.wav,NA,NA,Sa,6.308556e-04
100,Step_6_300.wav,NA,NA,Sa,3.325469e-01
101,Step_4_300.wav,NA,NA,Sa,3.523397e-02
102,Step_7_300.wav,NA,NA,NA,5.559921e-04
103,Step_7_300.wav,NA,NA,Sha,5.540848e-04
104,Step_3_300.wav,NA,NA,Sa,2.075701e-01
105,Step_2_300.wav,NA,NA,Sa,6.489754e-04
