2018-3-22,11:5:53
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,1.770849e+00
2,Step_1_300.wav,Sa,2.144871e-01
3,Step_7_300.wav,Sa,1.049342e+00
4,Step_7_300.wav,Sha,5.043080e-01
5,Step_1_300.wav,Sa,1.449859e-01
6,Step_7_300.wav,Sa,2.078060e+00
7,Step_7_300.wav,Sha,3.683855e+00
8,Step_1_300.wav,Sha,1.327229e+00
