2018-4-10,14:39:6
trial,stimulus,selection,RT
1,Step_7_300.wav,Sha,4.929888e+00
2,Step_1_300.wav,Sha,2.923930e+00
3,Step_1_300.wav,Sha,4.502041e-01
4,Step_1_300.wav,Sha,2.848492e-01
5,Step_7_300.wav,Sa,4.304130e-01
6,Step_1_300.wav,Sha,2.287562e-01
7,Step_7_300.wav,Sa,1.524100e-01
8,Step_7_300.wav,Sa,4.933422e-01
