2018-4-23,10:32:8
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,3.977889e+00
2,Step_1_300.wav,Sha,3.355939e+00
3,Step_7_300.wav,Sa,2.812716e+00
4,Step_7_300.wav,Sa,4.974871e+00
5,Step_7_300.wav,Sa,1.217622e+00
6,Step_1_300.wav,Sha,3.330417e+00
7,Step_7_300.wav,Sa,9.382701e-01
8,Step_1_300.wav,Sha,2.259982e-01
