2018-8-22,13:0:15
trial,stimulus,sound1,sound2,selection,RT
1,Step_1_300.wav,NA,NA,Sha,3.366909e-01
2,Step_2_300.wav,NA,NA,Sha,1.032805e-02
3,Step_5_300.wav,NA,NA,Sa,5.392504e-02
4,Step_2_300.wav,NA,NA,Sha,5.578995e-04
5,Step_3_300.wav,NA,NA,Sha,6.000996e-04
6,Step_7_300.wav,NA,NA,Sa,2.814724e+00
7,Step_7_300.wav,NA,NA,Sa,3.050220e-01
8,Step_4_300.wav,NA,NA,Sha,1.991429e-01
9,Step_7_300.wav,NA,NA,Sa,4.927588e-02
10,Step_2_300.wav,NA,NA,Sha,5.848408e-04
11,Step_6_300.wav,NA,NA,Sa,5.171299e-04
12,Step_1_300.wav,NA,NA,Sha,1.462913e-02
13,Step_6_300.wav,NA,NA,Sa,1.501203e-02
14,Step_1_300.wav,NA,NA,Sha,3.318861e+00
15,Step_1_300.wav,NA,NA,Sha,3.339350e-01
16,Step_4_300.wav,NA,NA,Sa,2.932079e-01
17,Step_4_300.wav,NA,NA,Sha,4.479885e-04
18,Step_3_300.wav,NA,NA,Sa,1.301753e+00
19,Step_3_300.wav,NA,NA,Sha,1.850710e-01
20,Step_1_300.wav,NA,NA,Sha,1.206893e+00
21,Step_5_300.wav,NA,NA,Sa,1.552322e-01
22,Step_7_300.wav,NA,NA,Sa,8.018398e-02
23,Step_5_300.wav,NA,NA,Sa,2.428050e-01
24,Step_4_300.wav,NA,NA,Sha,2.252698e-02
25,Step_2_300.wav,NA,NA,Sha,1.392159e-01
26,Step_7_300.wav,NA,NA,Sa,3.960133e-04
27,Step_3_300.wav,NA,NA,Sha,3.119681e+00
28,Step_4_300.wav,NA,NA,Sha,2.759430e-01
29,Step_6_300.wav,NA,NA,Sa,2.104497e-02
30,Step_2_300.wav,NA,NA,Sha,1.453019e+00
31,Step_5_300.wav,NA,NA,Sa,6.279945e-04
32,Step_6_300.wav,NA,NA,Sa,5.681992e-02
33,Step_6_300.wav,NA,NA,Sa,5.619526e-04
