2018-4-11,9:21:27
trial,stimulus,selection,RT
1,Step_1_300.wav,Sha,2.466202e-03
2,Step_7_300.wav,Sa,3.301921e-01
3,Step_1_300.wav,Sha,3.813360e-01
4,Step_1_300.wav,Sha,1.370090e+00
5,Step_1_300.wav,Sha,6.681440e-01
6,Step_7_300.wav,Sa,6.223919e-01
7,Step_7_300.wav,Sa,4.393132e-01
8,Step_7_300.wav,Sa,4.100459e-01
